response_id,topic,value,response_date,student_year,procedure,improvement,question,academic_year,label
R_3Etjnuj60dSvtBC,t_3,0.92,2021-05-15T01:35:16Z,D3,Exam/Tx Plan,"Today was my first patient at the school. I had a great experience. I was nervous initially but towards the end, I felt calm. Next time, I would like to navigate my way through Mident better. Although I tried to prepare myself today, I still feel I can be more comfortable with Mident. I will work on this for the next time","I would like to know his feedback for today, since it was my first patient",2021-2022,exam time patient plan complete faculty appointment
R_3ETlcYB8lXUoosg,t_5,0.8782608695652173,2021-09-26T23:32:18Z,D3,Restorative,Make sure the contact is present,Do you have any techniques you suggest to make sure youre properly establishing contact when restoring posterior and anterior teeth?,2021-2022,contact margin prep composite restoration bur remove
R_3etsvfNrwgihTxs,t_3,0.48571428571428565,2021-05-25T21:33:25Z,D3,Restorative,Next time I  would like to plan ahead for all situations so that I can be more efficient. I would also like to continue to work on my speed.,What is the best technique for removing J margins?,2021-2022,exam time patient plan complete faculty appointment
R_3etsvfNrwgihTxs,t_5,0.48571428571428565,2021-05-25T21:33:25Z,D3,Restorative,Next time I  would like to plan ahead for all situations so that I can be more efficient. I would also like to continue to work on my speed.,What is the best technique for removing J margins?,2021-2022,contact margin prep composite restoration bur remove
R_3ety5t67oQF4xYL,t_3,0.6307692307692307,2021-05-25T22:06:04Z,D3,Restorative,I would like to have an assistant set up for days including new pt exams,NA,2021-2022,exam time patient plan complete faculty appointment
R_3Eu10FPD4A4ZTfU,t_1,0.8352941176470587,2021-06-03T11:52:00Z,D3,Exam/Tx Plan,Next time I would like to remind the patient to take his pain meds before coming for his arthritis. He was very uncomfortable and the pain was getting worse as time went on.,NA,2021-2022,caries patient plan treatment tooth lesion option
R_3Eums4dF3qkSGVN,t_3,0.8857142857142858,2020-10-12T22:55:45Z,D3,Exam/Tx Plan,Be more organized with notes/computer work,NA,2020-2021,exam time patient plan complete faculty appointment
R_3Ev7rzPTBYKSrg3,t_2,0.911111111111111,2021-03-18T14:18:52Z,D3,Periodontics,Work on my perio probing. I missed the 8mm pocket by saying it was only 6mm.,NA,2020-2021,time calculus hand instrument molar scale probe
R_3Evai6fGfh8w2Qw,t_4,0.5574468085106383,2021-11-05T04:07:23Z,D3,Restorative,"This patient was difficult to treatment plan because he kept going back and forth about what he wants to have done. But I think we finally have a good plan, and I'm glad I at least got to do a resto for him today. I think the resto went well. I wanted to take impressions for Dx mounting and bite guard fabrication as well. So I wish I had had time for this, but the patient had to leave 30 minutes early, so we ran out of time. 
Thanks, Dr. Hoelscher!",NA,2021-2022,time crown impression denture occlusion bite tray
R_3EVZr7lbKvJntTA,t_3,0.8962962962962963,2021-01-07T19:43:28Z,D3,Exam/Tx Plan,"Next test case i need to be more clear that i am doing a test case.  also i would like to take fmx x-rays quicker next time, cost me too much of my appointment slot just taking the photos.",none. thank you for pulling me aside after the appointment for your advice.,2020-2021,exam time patient plan complete faculty appointment
R_3ew2v6VenYuepNI,t_4,0.8222222222222222,2021-05-25T02:04:40Z,D3,Prosthodontics,Next time I will pay attention to the edentulous ridge and where implants could be added to,How would you fabricate a denture that best fits the moveable flabby ridge in the anterior maxilla?,2021-2022,time crown impression denture occlusion bite tray
R_3ew7TFCuYKcZRMq,t_2,0.9483870967741935,2021-06-29T23:06:06Z,D3,Periodontics,"I would really like to improve on my seating positions and posture while doing a prophy on a patient. Dr. Ramadan and myself both noticed how hunched over I was at many different points during the procedure so I think that would greatly help my ability to scale better and help my own comfort. I also noticed that when I was sitting at the wrong seating position, it was very difficult to effectively perform any step in the prophy process. As soon as I changed my seating position to the correct one, it got so","What is the best way to measure with a perio probe the distal side of the molars? Is it ever beneficial to polish before we scale the teeth? I struggled using the Piezo hand-piece because I thought it was not as effective as the hand instruments, any advice on that?",2021-2022,time calculus hand instrument molar scale probe
R_3ewCDB2zNGMhAcu,t_2,0.7901639344262296,2020-12-07T22:05:40Z,D3,Periodontics,"I performed D4346. I need to improve on my ability to detect and remove calculus effectively. Dr. Oh had to help me in multiple areas to remove calculus that I failed to detect or failed to successfully remove. I have not done many perio patients yet, and I think I need both more experience and also to to be more thorough when I am checking for calculus. Dr. Oh also advised me to use shorter, more precise strokes with the instruments rather than trying to be aggressive. I think this will be helpful for futu",NA,2020-2021,time calculus hand instrument molar scale probe
R_3EWIP70uXEczlzm,t_3,0.9466666666666667,2021-04-07T17:49:16Z,D3,Exam/Tx Plan,Improve my clinical summary skills,"N/A. Great to work with you, and thank you for the unique treatment recommendation for #3",2020-2021,exam time patient plan complete faculty appointment
R_3EWlpzYZIn5s9oe,t_3,0.7882352941176471,2020-09-18T19:15:40Z,D3,Exam/Tx Plan,"The appointment was pretty straight-forward, although I wish we would have been able to adjust the patient's bitesplint at her appointment today, but it was non-aerosol - so I have to bring her back for a separate aerosol appt just to do that, according to current protocol. Next time, I'll try to make sure that patients don't surprise me with aerosol-requiring requests prior to scheduling them for a nonaerosol appt.",NA,2020-2021,exam time patient plan complete faculty appointment
R_3ewpK7288xm7vVr,t_5,0.9849056603773585,2021-09-27T20:16:15Z,D3,Restorative,"I would like to get better at creating contacts in the anterior. With the mylar strip, I always seem to have a very light contact even when I use a wedge. I also would like to be more confident in caries removal when the cavity is deep. I always second guess myself when the prep becomes deep and want to stop early, but as you mentioned, using the round bur to check for the powder consistency should help.",Do you have any suggestions for getting better contact in the anterior? I really struggle with this!,2021-2022,contact margin prep composite restoration bur remove
R_3ewwZd7WUdyYkTT,t_1,0.5854545454545456,2021-06-10T22:09:12Z,D3,Exam/Tx Plan,Something Id like to do better is to better understand the materials Im working with. I did not anticipate working with IRM today and I struggled a lot with using it. A sincere thanks for helping me with the placement of the IRM today Dr. Geetha,"If the patient was in more pain than she was today, would we have gone through identical steps of documenting a formal exam and temporizing it? Or would we have put more focus on the chief concern? Additionally if the IRM falls out, do you have any advice on how to best advise the patient?",2021-2022,caries patient plan treatment tooth lesion option
R_3exa0loYY5SVOy9,t_4,0.8857142857142858,2020-11-16T12:35:55Z,D3,Prosthodontics,Implant crown delivery went well,NA,2020-2021,time crown impression denture occlusion bite tray
R_3EXWsMrrHMhcV28,t_1,0.8666666666666666,2021-02-05T01:58:33Z,D3,Restorative,"Next time I would like to be able to make the diagnosis of ""nothing"" when it comes to a potential cracked tooth. I think I was eager to treatment plan and think of how to save it, rather than ensuring something was indeed wrong.",NA,2020-2021,caries patient plan treatment tooth lesion option
R_3exxx8zC7wVRJLC,t_1,0.7161290322580645,2020-10-30T14:21:28Z,D3,Periodontics,"I better understand the F, Q, U, H classification of periodontally-compromised teeth.  I'd like to be better at detecting furcation involvement, since I didn't really understand how to check for it prior to you showing me.  Overall, I think it was an extremely helpful learning experience.",NA,2020-2021,caries patient plan treatment tooth lesion option
R_3EXYtTxr3LmYrqe,t_3,0.9272727272727272,2021-06-13T22:54:05Z,D3,Exam/Tx Plan,I would like to move a little quicker as I was unable to preform a prophy on my patient,NA,2021-2022,exam time patient plan complete faculty appointment
R_3EXzpO2RWygL2kQ,t_3,0.7846153846153846,2020-09-23T13:58:36Z,D3,Exam/Tx Plan,Make sure that health history is scanned before bringing the pt to the clinic.,NA,2020-2021,exam time patient plan complete faculty appointment
R_3EygEFY3XDH4llM,t_4,0.7743589743589744,2021-02-06T18:26:33Z,D3,Prosthodontics,"Next time, I will be more confident with border molding, now that I have done the procedure on a patient. I will stack more compound on the tray and stand it up to fully capture the vestibular anatomy.","I have heard there are other methods of border moulding - are others such as VPS better, or is low-fusing compound still the best option?",2020-2021,time crown impression denture occlusion bite tray
R_3eyQwdmuSbzIvZ9,t_5,0.47796610169491527,2021-07-19T23:49:01Z,D3,Restorative,I gave my pt an IAN during the last hour of the appt at 4 and she told me she was numb until 7 tonight. Since the mandibular tooth I restored was #20 I could have just gotten away with local and then done an IAN if it was really necessary and she was in pain while I was working.,"Should I really only work on one side of the mouth during one appt and then do the other restorations on the opposite side of the mouth for another appt in order to avoid having the pt be numb on both sides? Im asking because even if I did have time for multiple restos on both side of the mouth, I probably should not do in order to avoid numbing on both sides.",2021-2022,contact margin prep composite restoration bur remove
R_3EYWpZTJMV7sPQt,t_2,0.8962962962962963,2021-06-01T21:05:32Z,D3,Periodontics,"Next time I perform a recall or Perio Maintenance appointment, I will work on improving my specific adaptations of each hand instruments so that I can effectively scale.","None, thank you.",2021-2022,time calculus hand instrument molar scale probe
R_3EYZqXIey5fAIr3,t_2,0.6799999999999999,2021-01-22T14:52:33Z,D3,Restorative,I thought the appointment went smoothly overall. I would like to use the sickle scalers more in clinic to get interproximal calc.,NA,2020-2021,time calculus hand instrument molar scale probe
R_3EZ19As6RQZlEVQ,t_5,0.9605633802816902,2021-06-03T21:11:25Z,D3,Restorative,Following the caries when drilling out the old composite was very new with this being my first filling. With practice I know that I will get better. I will be more confident when monitoring where the caries are so I can take out all of soft dentin. I did take out all the carious dentin. I just felt slightly nervous as I was doing the prep since it was very large and so close to the pulp chamber.,"Since the prep was so close to pulp chamber, CAOH was used as a liner. If the prep stopped about a milimeter above that space would I still have needed the CAOH? Or is placement of the CAOH only necessary when the pulp is clinically visible?",2021-2022,contact margin prep composite restoration bur remove
