response_date	response_id	response_value	student_year	question	proc
2021-06-11 02:34:09	R_2DLxfhsBUzNF7Ov	When taking the final impression next time, I would like to ensure that I have blown enough air into the sulcus to better capture the margins. 	D3	improvement	Prosthodontics
2021-05-22 21:48:45	R_2DLyXY4J3FtHg1F	I would like to be more fast and efficient in doing the BOP exam and the prophy. 	D3	improvement	Periodontics
2021-06-30 23:58:12	R_2DLZoS1rhWgvtEQ	We werent able to complete the treatment from how much plaque the patient had I think this taught me to asses the plaque level and decide wisely whether to proceed or not	D3	improvement	Periodontics
2021-11-12 18:40:43	R_2DM5gvGEyq6VUfU	Next time I would like to remember explaining bridges to patients when the extractions are planned. I had mentioned implants, RPD, or leaving an edentulous space, but bride had not come up in my mind since there was little restorative work on potential abutment teeth or there was no distal tooth. It would still be good to bring up the treatment to the patient so that they are aware of why that treatment would or would not be an option.	D3	improvement	Exam/Tx Plan
2021-06-03 21:23:50	R_2dm6yEB4OErEBc5	Become more proficient at hand scaling. 	D3	improvement	Periodontics
2021-11-30 17:32:15	R_2dm8QavUK4EPfVs	Next time Id like to use the 171 taper bur to smooth it the cervical floor 	D3	improvement	Restorative
2021-11-29 23:38:26	R_2dMESh6uDq24YAU	Next time I would like to remember to adjust the head rest for the patient at the beginning of the appointment	D3	improvement	Prosthodontics
2021-07-15 23:05:31	R_2DMJNFKcf56xKxK	I would like to come up with a long term treatment plan to present to the patient more quickly next time. I was mainly focused on treating the tooth she came in for without considering the long term game plan for her treatment. It was really helpful that Dr. Migdal mentioned her possibly getting a lower RPD. The option of a lower RPD helped shape the next step, treatment plan and goals for this patient. I would like to start working on visioning the long term treatment goals for the patient when suggesting 	D3	improvement	Exam/Tx Plan
2021-07-15 23:05:31	R_2DMJNFKcf56xKxK	I have no questions at this time; thank you for your help, Dr. Migdal! It was a great learning experience. 	D3	question	Exam/Tx Plan
2021-10-08 19:09:23	R_2DMLBVp7QaIZABp	Worker faster, know that the school doesn't have D4 in enamel 	D3	improvement	Restorative
2021-10-08 19:09:23	R_2DMLBVp7QaIZABp	none, thanks Dr. Miller! 	D3	question	Restorative
2021-07-03 01:59:28	R_2dmSuDQbyfn2rmk	Today was a great learning experience in things to do that work effectively and things that do not work effectively. First, I need to be more confident when prepping the tooth. Though the patient showed up a little late, I spent too much time trying to fine tune areas of the prep when I need to use the green coarse burs to make initial cuts and spend more time using the red stripe burs to smooth. This will help me on my time efficiency as this was an issue during this appointment. I did have a good conversa	D3	improvement	Prosthodontics
2021-10-29 01:58:17	R_2dnCXkJl8uFZXEe	Make sure that my wedge and mylar strip are secure before I begin placing composite. 	D3	improvement	Restorative
2021-05-17 21:17:51	R_2dNlG90BIh8USuR	I would have liked to have taken the posterior PAs in advance so that we would be able to better diagnose the periodontal condition surrounding #28 and #29 as it was the area of primary concern 	D3	improvement	Exam/Tx Plan
2021-06-23 01:28:22	R_2dnoRrbk5tjjTsB	I dont think I would have done anything differently	D3	improvement	Restorative
2021-07-18 15:23:09	R_2DNTi9jrKx4YL2d	This appointment was quick and straight forward, so I wouldn't change too much. I had to adjust one side of the bite splint twice because I hadn't removed enough material yet, and it was not symmetrical with the other side. So maybe create a more symmetric shape from the beginning, which would save time and limit the number of faculty checks. It was a pleasure working with you, thanks Dr. Czarnecki!	D3	improvement	Restorative
2021-10-12 21:08:57	R_2DNzruEFqcPZkuW	Next time, I will be more thorough in removing all areas of infected enamel and dentin, even if that means that I will not have as much tooth structure left for the restoration as I'd like.	D3	improvement	Restorative
2021-10-12 21:08:57	R_2DNzruEFqcPZkuW	None, thank you.	D3	question	Restorative
2021-09-17 18:12:20	R_2DO0WhCtSheoSaZ	There was a very heavy proximal contact, causing an open mesial margin. I didnt notice this initially because I didnt instruct my assistant to hold down the crown hard enough while I was flossing. Also I tried adjusting the occlusion with the gold polishing burs, which was a futile effort. Next time I will use the diamond burs and then polish at the end 	D3	improvement	Prosthodontics
2021-11-20 18:40:26	R_2DOB4CohtwXl5LP	"When it comes to taking impression ,it is always technique sensitive . Having an assistant can be helpful since it is multi steps procedure. However , I believe I need to practice more and improve my skills on working solo and managing to multi tasking.
"	D3	improvement	Restorative
2021-12-03 21:34:51	R_2DOcq3096gNmd06	take PAs of teeth with large decay	D3	improvement	Restorative
2021-12-03 21:34:51	R_2DOcq3096gNmd06	thanks for the help as always :)	D3	question	Restorative
2021-08-13 01:48:29	R_2DOHbswxQVrsS7G	I would like to improve my abilities in identifying decay to better understand the extent of my prep. This would allow me to increase my speed and finish other restorations in the same appointment.	D3	improvement	Restorative
2021-06-11 14:16:08	R_2DOiiT91kiigd5L	Next time I would like to be more confident and decisive in deciding planned treatments for my patient. I am sometimes hesitant and questioning my knowledge in determining my treatment plan. I would also like to be more efficient with my time, but never at the expense of the patient and their treatment needs. 	D3	improvement	Exam/Tx Plan
2021-06-11 14:16:08	R_2DOiiT91kiigd5L	If tooth #5 (has a vertical fracture) ends up needing a crown, will it likely need a core buildup as well and which material would you recommend for the crown?	D3	question	Exam/Tx Plan
2021-09-03 00:47:37	R_2DOmqk2V1AmkYqZ	For future patients who have pericoronitis I would like to guide them better in their decision making for removing their wisdom teeth. Now having a better understanding of pericoronitits and how it presents in a patient. 	D3	improvement	Restorative
2021-09-03 00:47:37	R_2DOmqk2V1AmkYqZ	Can pericoronitis occur around 2nd molars as well, for those patients who have already had their third molars extracted? Is there any other solutions for these cases besides keeping the area clean as best they can? Thank you in advance and for all your help!	D3	question	Restorative
2021-06-08 19:37:15	R_2dQ28wsKtMg30py	The extent of the caries ended up being larger than I anticipated. I felt nervous to extend the prep too large. Next time I will try to move more quickly and confidently. Also, the composite had a pointed edge and high contact on the incline, which needed some refinement. Overall, I am happy with my first restoration! I liked having the rubber dam, I think the saliva wouldve caused issues if it was not used 	D3	improvement	Restorative
2021-10-31 05:49:45	R_2dQ5iHYKw1pvfSx	Proper interpretation of the x ray , locating the soft dentin by proper outline form extention	D3	improvement	Restorative
2021-05-10 20:07:04	R_2dQ695BLoBCNdH2	I would like to work more efficiently next time. The perio exam took longer than expected due to severe perio instability so I need to be sure that I perform the exam steps in a specific order to ensure I make the most out of my clinic time. 	D3	improvement	Exam/Tx Plan
2021-05-19 01:21:57	R_2dQFsTEFB3cWALu	Become more familiar and comfortable with the referral system. 	D3	improvement	Exam/Tx Plan
2021-07-14 21:41:59	R_2dRay6zNsQsuxgw	I would like to use Dr. Richards' technique of approaching the molar with an explorer from a particular angle in order to get the distal lingual aspect. I was unable to properly clean this spot today.	D3	improvement	Periodontics
2021-07-14 21:41:59	R_2dRay6zNsQsuxgw	Thank you for your help today!	D3	question	Periodontics
2021-06-30 11:55:29	R_2dRoWrIheHy3hxf	"I don't even know what I could do differently next time. I was so disappointed in my experience using the scanner. I've scanned many, many patients when I used to work as an orthodontic assistant and I've never had to troubleshoot so much. I felt particularly challenged when the scanner would only connect at the ""home tooth"" and would not take any images as soon as you moved away. I also spent a lot of time waiting for the image to clean itself up. 
While I was still on time at the end of the appointment, I"	D3	improvement	Restorative
2021-06-30 11:55:29	R_2dRoWrIheHy3hxf	No questions -- just lots of gratitude for your help yesterday. You stayed calm and collected, and you knew how to troubleshoot the scanner. I really appreciate the time you took out of your busy schedule to come help us a few times. 	D3	question	Restorative
2021-09-02 23:51:08	R_2drPUCjegRH06MR	I would've started with the tofflemire instead of the using the garrison cosidering the width of the prep	D3	improvement	Restorative
2021-07-19 21:12:13	R_2dRsihTjckMfsl4	Next time, I would like to recognize more when the patient's overcontoured restoration will be a food trap location.	D3	improvement	Periodontics
2021-07-19 21:12:13	R_2dRsihTjckMfsl4	None, thank you so much for all of your help today Dr. Yu!	D3	question	Periodontics
2021-06-04 01:18:08	R_2DS0wXno4iJylif	I would have had everything planned out prior to the patient coming in.	D3	improvement	Restorative
2021-06-04 01:18:08	R_2DS0wXno4iJylif	How did I do today?	D3	question	Restorative
2021-10-12 21:25:05	R_2DS0yGu01Zo3fKS	When adjusting the wax rim, I initially took away too much of the lip support. Next time I will assess this more thoroughly, especially when a patient has an existing denture that they like the profile of. 	D3	improvement	Prosthodontics
2021-05-20 00:18:20	R_2dSAlSsUaLrxyuz	N/a	D3	improvement	Restorative
2021-09-30 21:14:36	R_2dsDiLyGNIrYOlM	Next time I would be more confident with the caries removal 	D3	improvement	Restorative
2021-05-24 22:02:50	R_2dsTXMp985bsq6D	I want to continue working on being more comfortable exploring and detecting cavities. 	D3	improvement	Exam/Tx Plan
2021-05-24 22:02:50	R_2dsTXMp985bsq6D	Thank you for your help today, excited to work with you in the future!	D3	question	Exam/Tx Plan
2021-05-11 19:04:36	R_2dSV9LvlSC5kv5h	I would have liked to speak to prosth faculty beforehand and had a better idea of how to proceed with the case	D3	improvement	Exam/Tx Plan
2021-05-11 19:04:36	R_2dSV9LvlSC5kv5h	I will be meeting with Dr. Beard to complete the tx steps for fabrication of maxillary stayplate	D3	question	Exam/Tx Plan
2021-05-27 01:51:11	R_2dsZXf1TVFl2z3O	One thing that I would like to do differently next time is to first come up with a diagnosis for the patient prior to treating the patient for a prophylaxis. During this appointment I learned a lot of information about how pocket depths and bone loss correspond to the diagnosis of a periodontal patient and how to grade them based on their severity. I also learned that it is critical to avoid future law suites in practice, to document everything and have a diagnosis and reasoning for every procedure.	D3	improvement	Periodontics
2021-06-24 04:17:09	R_2dt24lg1b1UWtLp	Interpret the x-ray better to better evaluate future treatment options for the patient.	D3	improvement	Restorative
